Chain,Chain ID,Asset Name,Asset Symbol,Issuer,Asset Type,OFT Address,Token Address,Endpoint ID,Stage
"Blast Mainnet","81457","Zerolend","ZERO","Zerolend","OFT","0x6195fda19376d2a3b3f7ed552247272308c644dd","0x6195fda19376d2a3b3f7ed552247272308c644dd","30243","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","ApeBond","ABOND","ApeBond","OFTAdapter","0xe6828d65bf5023ae1851d90d8783cc821ba7eee1","0xe6828d65bf5023ae1851d90d8783cc821ba7eee1","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Stella","ALPHA","Stella","OFTAdapter","0x88b06c36fcba5a8cf53fa80cee7dc44e86f2d55a","0x88b06c36fcba5a8cf53fa80cee7dc44e86f2d55a","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","HeyAnon","Anon","HeyAnon","OFT","0x79bbf4508b1391af3a0f4b30bb5fc4aa9ab0e07c","0x79bbf4508b1391af3a0f4b30bb5fc4aa9ab0e07c","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","AP3X","AP3X","AP3X","OFT","0x9208d82f121806a34a39bb90733b4c5c54f3993e","0x9208d82f121806a34a39bb90733b4c5c54f3993e","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Redacted Finance","apxETH","Redacted Finance","OFT","0x16ed8e219cde31e14a80dcb6c9127a5ec6e88e46","0x16ed8e219cde31e14a80dcb6c9127a5ec6e88e46","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Arken Finance","ARKEN","Arken Finance","OFT","0x1d4268a58ee7ec2cc2af5d70a2fd2b3a896527a2","0x1d4268a58ee7ec2cc2af5d70a2fd2b3a896527a2","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","ASPECTA","ASP","ASPECTA","OFT","0xad8c787992428cd158e451aab109f724b6bc36de","0xad8c787992428cd158e451aab109f724b6bc36de","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","DaoBase","BEE","DaoBase","OFT","0xdb6f1f098b55e36b036603c8e54663a8d907d6e1","0xdb6f1f098b55e36b036603c8e54663a8d907d6e1","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Beta Finance","BETA","Beta Finance","OFT","0x2a73f85024f101f3fac9fbcbce60707b6b3a6203","0x2a73f85024f101f3fac9fbcbce60707b6b3a6203","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","BetSwirl","BETS","BetSwirl","OFTAdapter","0xeb90e1256ab885067b4e3264ea431affbc8582e2","0xeb90e1256ab885067b4e3264ea431affbc8582e2","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Blum","BLUM","Blum","OFT","0xfdc8cd47848c0c67df66f7120f4e3371181cfa5e","0xfdc8cd47848c0c67df66f7120f4e3371181cfa5e","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Bubblemaps","BMT","Bubblemaps","OFT","0x7d814b9ed370ec0a502edc3267393bf62d891b62","0x7d814b9ed370ec0a502edc3267393bf62d891b62","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Bombie","BOMB","Bombie","OFTAdapter","0xff52a97e8e7b505190972d9b1fe7d5c59fe883bb","0xff52a97e8e7b505190972d9b1fe7d5c59fe883bb","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","BOOP","BOOP","BOOP","OFT","0x9a70815dfb644a24b57358e1041f8d0324c8f6e1","0x9a70815dfb644a24b57358e1041f8d0324c8f6e1","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Debox","BOX","Debox","OFT","0x6386adc4bc9c21984e34fd916bb349dd861742af","0x6386adc4bc9c21984e34fd916bb349dd861742af","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","BTC.b","BTC.b","BTC.b","OFT","0x2297aebd383787a160dd0d9f71508148769342e3","0x2297aebd383787a160dd0d9f71508148769342e3","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Goat Network","BTCB","Goat Network","OFTAdapter","0x5b7b01bebcdf408dd14429a9b12465ab45204b13","0x5b7b01bebcdf408dd14429a9b12465ab45204b13","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Chainbase","C","Chainbase","OFT","0xc32cc70741c3a8433dcbcb5ade071c299b55ffc8","0xc32cc70741c3a8433dcbcb5ade071c299b55ffc8","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","PancakeSwap","CAKE","PancakeSwap","OFTAdapter","0xb274202daba6ae180c665b4fbe59857b7c3a8091","0xb274202daba6ae180c665b4fbe59857b7c3a8091","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Simon's Cat","CAT","Simon's Cat","OFTAdapter","0x27a2914fa4ba0ec60d42e2bc0726c3a8a6d7b000","0x27a2914fa4ba0ec60d42e2bc0726c3a8a6d7b000","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Catton AI","CATTON","Catton AI","OFT","0xcefc79c16cd62cf0c35c1d16d23b9f266f2eda51","0xcefc79c16cd62cf0c35c1d16d23b9f266f2eda51","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","crow with knife","CAW","crow with knife","OFTAdapter","0x74897ef1b152e5a733d797cab5cee383fe052c56","0x74897ef1b152e5a733d797cab5cee383fe052c56","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","ChainGPT","CGPT","ChainGPT","OFTAdapter","0x25b107cac488d6af84a79c0c9b80865433a011f0","0x25b107cac488d6af84a79c0c9b80865433a011f0","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Cookie DAO","COOKIE","Cookie DAO","OFT","0xc0041ef357b183448b235a8ea73ce4e4ec8c265f","0xc0041ef357b183448b235a8ea73ce4e4ec8c265f","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","CV AGENTLAUNCHER Token","CVAI","CV AGENTLAUNCHER Token","OFT","0x6b34d1c35689dba179c2eddf6a01530bbb1d28a8","0x6b34d1c35689dba179c2eddf6a01530bbb1d28a8","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Cyber","CYBER","Cyber","OFTAdapter","0x9a9d5a29206dde4f70825032df32333de5f63921","0x9a9d5a29206dde4f70825032df32333de5f63921","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Cybro","CYBRO","Cybro","OFT","0xa9972b1fac35fdd8cbdbaa315a002b2ad91d2ad6","0xa9972b1fac35fdd8cbdbaa315a002b2ad91d2ad6","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Cycle Network","CYC","Cycle Network","OFT","0x5845684b49aef79a5c0f887f50401c247dca7ac6","0x5845684b49aef79a5c0f887f50401c247dca7ac6","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Reservoir","DAM","Reservoir","OFT","0xf9ca3fe094212ffa705742d3626a8ab96aababf8","0xf9ca3fe094212ffa705742d3626a8ab96aababf8","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","DegenReborn","DegenReborn","DegenReborn","OFTAdapter","0x5e6adf21e76f9d4258fc68fd5c8fcb826185f8ef","0x5e6adf21e76f9d4258fc68fd5c8fcb826185f8ef","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Delabs","DELABS","Delabs","OFT","0x23ccab1de32e06a6235a7997c266f86440c2cbe6","0x23ccab1de32e06a6235a7997c266f86440c2cbe6","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","DMAIL","DMAIL","DMAIL","OFT","0xcc6f1e1b87cfcbe9221808d2d85c501aab0b5192","0xcc6f1e1b87cfcbe9221808d2d85c501aab0b5192","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Goat Network","DOGE","Goat Network","OFTAdapter","0x0e9a492bd9d4241028f794b9580847e5c3444776","0x0e9a492bd9d4241028f794b9580847e5c3444776","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","EDU Chain","EDU","EDU Chain","OFTAdapter","0x67fb304001ad03c282266b965b51e97aa54a2fab","0x67fb304001ad03c282266b965b51e97aa54a2fab","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Ethena","ENA","Ethena","OFT","0x58538e6a46e07434d7e7375bc268d3cb839c0133","0x58538e6a46e07434d7e7375bc268d3cb839c0133","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Euler","EUL","Euler","OFTAdapter","0x1633269308f154fbecbb15f91d72d2afa6af95b4","0x1633269308f154fbecbb15f91d72d2afa6af95b4","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","SynFutures","F","SynFutures","OFT","0xc9ccbd76c2353e593cc975f13295e8289d04d3bb","0xc9ccbd76c2353e593cc975f13295e8289d04d3bb","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","FARCANA","FAR","FARCANA","OFT","0xdc816b6bd4786720e91eb17d4dabf0e1eef5ee91","0xdc816b6bd4786720e91eb17d4dabf0e1eef5ee91","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Frax Finance","FXS","Frax Finance","OFT","0x64445f0aecc51e94ad52d8ac56b7190e764e561a","0x64445f0aecc51e94ad52d8ac56b7190e764e561a","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","GameBuild","GAME","GameBuild","OFT","0x825459139c897d769339f295e962396c4f9e4a4d","0x825459139c897d769339f295e962396c4f9e4a4d","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","FSL Ecosystem","GGUSD","FSL Ecosystem","OFT","0xffffff9936bd58a008855b0812b44d2c8dffe2aa","0xffffff9936bd58a008855b0812b44d2c8dffe2aa","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","QnA3.AI","GPT","QnA3.AI","OFTAdapter","0xe99ae1beb4aae669f9c4ffcbb90263685fb4c8c3","0xe99ae1beb4aae669f9c4ffcbb90263685fb4c8c3","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Hacken","HAI","Hacken","OFT","0x582a560b9f8eaa5b6c889d7674532bcd61f066ec","0x582a560b9f8eaa5b6c889d7674532bcd61f066ec","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Happy Cat","HAPPY","Happy Cat","OFT","0x2e72393a57287b1a09857db589b27bb0fd499922","0x2e72393a57287b1a09857db589b27bb0fd499922","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Hard Protocol","HARD","Hard Protocol","OFT","0x0f1e2c34f688d68af730cbd0b79bb4b5519e00e0","0x0f1e2c34f688d68af730cbd0b79bb4b5519e00e0","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Hemi Network","HEMI","Hemi Network","OFT","0x5ffd0eadc186af9512542d0d5e5eafc65d5afc5b","0x5ffd0eadc186af9512542d0d5e5eafc65d5afc5b","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Hive Intelligence","HINT","Hive Intelligence","OFT","0x91da780bc7f4b7cf19abe90411a2a296ec5ff787","0x91da780bc7f4b7cf19abe90411a2a296ec5ff787","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Home","HOME","Home","OFT","0x4bfaa776991e85e5f8b1255461cbbd216cfc714f","0x4bfaa776991e85e5f8b1255461cbbd216cfc714f","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Huma Finance","HUMA","Huma Finance","OFT","0x92516e0ddf1ddbf7fab1b79cac26689fdc5ba8e6","0x92516e0ddf1ddbf7fab1b79cac26689fdc5ba8e6","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Impossible Finance","IDIA","Impossible Finance","OFTAdapter","0xcf7d4b692c478b77aff32bb1493c54c84f27f85a","0xcf7d4b692c478b77aff32bb1493c54c84f27f85a","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","INFINIT","IN","INFINIT","OFT","0x61fac5f038515572d6f42d4bcb6b581642753d50","0x61fac5f038515572d6f42d4bcb6b581642753d50","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Inspect","INSP","Inspect","OFT","0x8d279274789ccec8af94a430a5996eaace9609a9","0x8d279274789ccec8af94a430a5996eaace9609a9","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Rebase GG","IRL","Rebase GG","OFT","0xa80221d067603e30060f75e2458aa361f8ee5402","0xa80221d067603e30060f75e2458aa361f8ee5402","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Interport Finance","ITP","Interport Finance","OFT","0x2b1d36f5b61addaf7da7ebbd11b35fd8cfb0de31","0x2b1d36f5b61addaf7da7ebbd11b35fd8cfb0de31","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","LFJ","JOE","LFJ","OFT","0x371c7ec6d8039ff7933a2aa28eb827ffe1f52f07","0x371c7ec6d8039ff7933a2aa28eb827ffe1f52f07","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Sidekick","K","Sidekick","OFT","0x0a73d885cdd66adf69c6d64c0609e55c527db2be","0x0a73d885cdd66adf69c6d64c0609e55c527db2be","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Kava","KAVA","Kava","OFT","0x9bafc8d4b487cebff201721702507a3e2c67ad79","0x9bafc8d4b487cebff201721702507a3e2c67ad79","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","KernelDAO","KERNEL","KernelDAO","OFT","0x9ecaf80c1303cca8791afbc0ad405c8a35e8d9f1","0x9ecaf80c1303cca8791afbc0ad405c8a35e8d9f1","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","KiloEx","KILO","KiloEx","OFT","0x9ff59ffc463736520aa465b2ca9c5d047be919ba","0x9ff59ffc463736520aa465b2ca9c5d047be919ba","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Lagrange","LA","Lagrange","OFT","0x389ad4bb96d0d6ee5b6ef0efaf4b7db0ba2e02a0","0x389ad4bb96d0d6ee5b6ef0efaf4b7db0ba2e02a0","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Lif3","LIF3","Lif3","OFT","0x336f374198c872ba760e85af9c6331c3c5a535d3","0x336f374198c872ba760e85af9c6331c3c5a535d3","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Lif3","LSHARE","Lif3","OFT","0x0c08638473cafbca3beb113616a1871f4bfad4f9","0x0c08638473cafbca3beb113616a1871f4bfad4f9","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","MAHA","MAHA","MAHA","OFT","0x6a661312938d22a2a0e27f585073e4406903990a","0x6a661312938d22a2a0e27f585073e4406903990a","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Maverick Protocol","MAV","Maverick Protocol","OFT","0xd691d9a68c887bdf34da8c36f63487333acfd103","0xd691d9a68c887bdf34da8c36f63487333acfd103","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Metis","METIS","Metis","OFT","0xcecb301c2e2a04dd631428c386dd21db70716f8a","0xcecb301c2e2a04dd631428c386dd21db70716f8a","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Moongate","MGT","Moongate","OFTAdapter","0x08bf7f2005ab25a90d4f88efd70dbdf0ef6b7554","0x08bf7f2005ab25a90d4f88efd70dbdf0ef6b7554","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Abracadabra Money","MIM","Abracadabra Money","OFTAdapter","0x41d5a04b4e03dc27dc1f5c5a576ad2187bc601af","0x41d5a04b4e03dc27dc1f5c5a576ad2187bc601af","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","MANSORY","MNSRY","MANSORY","OFT","0x0fcfe33b46e5b21e5e96b722d4c85510198f9255","0x0fcfe33b46e5b21e5e96b722d4c85510198f9255","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Metaverser","MTVT","Metaverser","OFTAdapter","0x76326791a0d491cdb24a349354ec024756816d12","0x76326791a0d491cdb24a349354ec024756816d12","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","OPENLOOT","OL","OPENLOOT","OFT","0x3f160760535eb715d5809a26cf55408a2d9844c1","0x3f160760535eb715d5809a26cf55408a2d9844c1","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","OpenLeverage","OLE","OpenLeverage","OFT","0xb7e2713cf55cf4b469b5a8421ae6fc0ed18f1467","0xb7e2713cf55cf4b469b5a8421ae6fc0ed18f1467","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","OmniCat","OMNI","OmniCat","OFT","0x9e20461bc2c4c980f62f1b279d71734207a6a356","0x9e20461bc2c4c980f62f1b279d71734207a6a356","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","OpenOcean","OOE","OpenOcean","OFTAdapter","0x9ba0b9c177846e6e447a5293c0f687e18df9da08","0x9ba0b9c177846e6e447a5293c0f687e18df9da08","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","OORT","OORT","OORT","OFTAdapter","0xbd26aa1903b29101b48a27f2cb8a2889fbbef223","0xbd26aa1903b29101b48a27f2cb8a2889fbbef223","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","ORA Protocol","ORA","ORA Protocol","OFT","0x333333c465a19c85f85c6cfbed7b16b0b26e3333","0x333333c465a19c85f85c6cfbed7b16b0b26e3333","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Orderly Network","ORDER","Orderly Network","OFT","0x4e200fe2f3efb977d5fd9c430a41531fb04d97b8","0x4e200fe2f3efb977d5fd9c430a41531fb04d97b8","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Osaka Protocol","OSAK","Osaka Protocol","OFT","0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7","0x11cd72f7a4b699c67f225ca8abb20bc9f8db90c7","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","OX.Fun","OX","OX.Fun","OFT","0xba0dda8762c24da9487f5fa026a9b64b695a07ea","0xba0dda8762c24da9487f5fa026a9b64b695a07ea","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Open Exchange","OX.old","Open Exchange","OFT","0x78a0a62fba6fb21a83fe8a3433d44c73a4017a6f","0x78a0a62fba6fb21a83fe8a3433d44c73a4017a6f","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","THE P33L","P33L","THE P33L","OFT","0x7528bd0f620d1568c307cc8d5db481a29e8d4e37","0x7528bd0f620d1568c307cc8d5db481a29e8d4e37","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","PolkaBridge","PBR","PolkaBridge","OFT","0x3c1b057cb7aceb4f2c4d889a29febec30a6a3146","0x3c1b057cb7aceb4f2c4d889a29febec30a6a3146","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Peaq","PEAQ","Peaq","OFT","0x8b9ee39195ea99d6ddd68030f44131116bc218f6","0x8b9ee39195ea99d6ddd68030f44131116bc218f6","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Pudgy Penguins","PENGU","Pudgy Penguins","OFT","0x6418c0dd099a9fda397c766304cdd918233e8847","0x6418c0dd099a9fda397c766304cdd918233e8847","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","PEPE","PEPE","PEPE","OFT","0x25d887ce7a35172c62febfd67a1856f20faebb00","0x25d887ce7a35172c62febfd67a1856f20faebb00","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Primex Finance","PMX","Primex Finance","OFT","0x0b3eaead748facdb9d943d3407011f16eb17d0cf","0x0b3eaead748facdb9d943d3407011f16eb17d0cf","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Prosper","PROS","Prosper","OFT","0x915424ac489433130d92b04096f3b96c82e92a9d","0x915424ac489433130d92b04096f3b96c82e92a9d","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Succinct","PROVE","Succinct","OFT","0x7ddf164cecfddd0f992299d033b5a11279a15929","0x7ddf164cecfddd0f992299d033b5a11279a15929","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Puffer","PUFFER","Puffer","OFT","0x87d00066cf131ff54b72b134a217d5401e5392b6","0x87d00066cf131ff54b72b134a217d5401e5392b6","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Redacted Finance","pxETH","Redacted Finance","OFT","0x300d2c875c6fb8ce4bf5480b4d34b7c9ea8a33a4","0x300d2c875c6fb8ce4bf5480b4d34b7c9ea8a33a4","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Qi Dao","QI","Qi Dao","OFT","0xd3fdcb837dafdb7c9c3ebd48fe22a53f6dd3d7d7","0xd3fdcb837dafdb7c9c3ebd48fe22a53f6dd3d7d7","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","DappRadar","RADAR","DappRadar","OFTAdapter","0x1713bd4cd1b8f0342c48fbd68658605346386324","0x1713bd4cd1b8f0342c48fbd68658605346386324","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Rootstock","RBTC","Rootstock","OFT","0xa3500c36a8cc2b53a7d7e16a75148e0527f76eef","0xa3500c36a8cc2b53a7d7e16a75148e0527f76eef","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Radiant Capital","RDNT","Radiant Capital","OFT","0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df","0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Rekt","REKT","Rekt","OFT","0x20482b0b4d9d8f60d3ab432b92f4c4b901a0d10c","0x20482b0b4d9d8f60d3ab432b92f4c4b901a0d10c","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Resolv","RESOLV","Resolv","OFT","0xda6cef7f667d992a60eb823ab215493aa0c6b360","0xda6cef7f667d992a60eb823ab215493aa0c6b360","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Reunit Wallet","REUNI","Reunit Wallet","OFT","0x9ed7e4b1bff939ad473da5e7a218c771d1569456","0x9ed7e4b1bff939ad473da5e7a218c771d1569456","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Resolv Labs","RLP","Resolv Labs","OFT","0x35e5db674d8e93a03d814fa0ada70731efe8a4b9","0x35e5db674d8e93a03d814fa0ada70731efe8a4b9","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Reservoir","rUSD","Reservoir","OFT","0x09d4214c03d01f49544c0448dbe3a27f768f2b34","0x09d4214c03d01f49544c0448dbe3a27f768f2b34","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","RWA Inc.","RWA","RWA Inc.","OFT","0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a","0xe2b1dc2d4a3b4e59fdf0c47b71a7a86391a8b35a","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","The Sandbox Game","SAND","The Sandbox Game","OFT","0xac531eb26ca1d21b85126de8fb87e80e09002dcf","0xac531eb26ca1d21b85126de8fb87e80e09002dcf","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Seedify Fund","SFUND","Seedify Fund","OFTAdapter","0x560363bda52bc6a44ca6c8c9b4a5fadbda32fa60","0x560363bda52bc6a44ca6c8c9b4a5fadbda32fa60","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Myshell","SHELL","Myshell","OFT","0xf2c88757f8d03634671208935974b60a2a28bdb3","0xf2c88757f8d03634671208935974b60a2a28bdb3","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","SHRAPNEL","SHRAP","SHRAPNEL","OFT","0x31e4efe290973ebe91b3a875a7994f650942d28f","0x31e4efe290973ebe91b3a875a7994f650942d28f","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Skate","SKATE","Skate","OFT","0x61dbbbb552dc893ab3aad09f289f811e67cef285","0x61dbbbb552dc893ab3aad09f289f811e67cef285","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","SatLayer","SLAY","SatLayer","OFT","0xfc5a743271672e91d77f0176e5cea581fbd5d834","0xfc5a743271672e91d77f0176e5cea581fbd5d834","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Somnia","SOMI","Somnia","OFT","0xa9616e5e23ec1582c2828b025becf3ef610e266f","0xa9616e5e23ec1582c2828b025becf3ef610e266f","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Sophon","SOPH","Sophon","OFT","0x31dba3c96481fde3cd81c2aaf51f2d8bf618c742","0x31dba3c96481fde3cd81c2aaf51f2d8bf618c742","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Spark","SPK","Spark","OFT","0xaff2e841851700d1fc101995ee6b81ae21bb87d7","0xaff2e841851700d1fc101995ee6b81ae21bb87d7","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Lorenzo Protocol","stBTC","Lorenzo Protocol","OFTAdapter","0xbce9988376c6b9c0c035bdbc9060568031d51130","0xbce9988376c6b9c0c035bdbc9060568031d51130","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Stargate","STG","Stargate","OFT","0xb0d502e938ed5f4df2e681fe6e419ff29631d62b","0xb0d502e938ed5f4df2e681fe6e419ff29631d62b","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Avalon Labs","sUSDa","Avalon Labs","OFT","0x73a325103935b0b5e7aa3aca6dba74ad22f82b03","0x73a325103935b0b5e7aa3aca6dba74ad22f82b03","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Ethena","sUSDe","Ethena","OFT","0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2","0x211cc4dd073734da055fbf44a2b4667d5e5fe5d2","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Seedify Fund","SWORLD","Seedify Fund","OFT","0x968be3f7bfef0f8edc3c1ad90232ebb0da0867aa","0x968be3f7bfef0f8edc3c1ad90232ebb0da0867aa","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Trusta.AI","TA","Trusta.AI","OFT","0x539ae81a166e5e80aed211731563e549c411b140","0x539ae81a166e5e80aed211731563e549c411b140","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","TAC","TAC","TAC","OFT","0x1219c409fabe2c27bd0d1a565daeed9bd9f271de","0x1219c409fabe2c27bd0d1a565daeed9bd9f271de","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Tenet","TENET","Tenet","OFT","0x788d86e00ab31db859c3d6b80d5a9375801d7f2a","0x788d86e00ab31db859c3d6b80d5a9375801d7f2a","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Telos","TLOS","Telos","OFT","0x193f4a4a6ea24102f49b931deeeb931f6e32405d","0x193f4a4a6ea24102f49b931deeeb931f6e32405d","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Cryptopia","TOS","Cryptopia","OFT","0x883cfbd30bd076a063a453335414909545186275","0x883cfbd30bd076a063a453335414909545186275","30102","mainnet"
"BNB Smart Chain (BSC) Mainnet","56","Unicorn Fart Dust","UFD","Unicorn Fart Dust","OFT","0xfdfdfd005f127334f7c4eefef2252d2bf4b6e79e","0xfdfdfd005f127334f7c4eefef2252d2bf4b6e79e","30102","mainnet"
